date,user,tweet,rt,fav,followers,verified,hashtags,cashtags
2022-02-16 13:40:42+00:00,AhmetDem_,"Sayın #thyao endeksi kaldırmak için  bekleniyorsunuz... @Aslanozyar  Hocam selamlar🙋‍♂️
#bist #bist100",0,5,41,False,"['thyao', 'bist', 'bist100']",
2022-02-16 12:36:55+00:00,DoktorViop,#thyao donmeden endeks kiramiyor orayi,0,0,283,False,['thyao'],
2022-02-16 09:25:11+00:00,heisenberg0s0,Bankof baba hisselerde satış tarafına geçti #eregl #thyao #ykbnk #krdmd,0,7,14691,False,"['eregl', 'thyao', 'ykbnk', 'krdmd']",
2022-02-16 08:35:58+00:00,cointraderyusuf,"#XU100 önümüzdeki bir kaç gün içerinde aşağı yönlü sert düşüşler gelecek gibi görünüyor.

Borsa da işlem yapanlar kesinlikle stoplarını düzenleyip beklesinler.
#thyao #aselsan #borsa #bist #XU030 #KCHOL #dohol #sasa",2,14,9774,False,"['XU100', 'thyao', 'aselsan', 'borsa', 'bist', 'XU030', 'KCHOL', 'dohol', 'sasa']",
2022-02-16 07:31:35+00:00,Asitrend,Günaydın Akdeniz Esintisi Ailesi ve Canım TÜRKİYEM.Rusya tarafının ılımlı açıklamaları piyasayı dün yukarı taşıdı.Gerilim azalsada bitmedi.Stoplu izlemede piyasayı #tavhl #enjsa #thyao #tkfen trade içinde izlenebilir.Dünden bugüne kar satışları dikkatle izlenmeli.Bereketli olsun,9,324,65794,False,"['tavhl', 'enjsa', 'thyao', 'tkfen']",
2022-02-16 07:05:36+00:00,smailToraman6,"#thyao #thy her an ters köşe yapabilir...
Ayık olmakta fayda var...ytd.",0,0,51,False,"['thyao', 'thy']",
2022-02-16 07:04:38+00:00,bilmis_adam,"Bankalar kalkmadan ralli falan olmaz, dirençler kırılmaz. #thyao ile bir yere kadar. #garan kalkarsa kopar yoksa gider gider gelir. #bist100 #viop",0,33,7050,False,"['thyao', 'garan', 'bist100', 'viop']",
2022-02-16 06:53:03+00:00,borsacibaba,#thyao 2. kez 30 un üstüne attı gözüküyor şuan,0,94,143651,False,['thyao'],
2022-02-16 06:25:05+00:00,YFinansman,"#BIST'te dün gerçekleşen #açığasatış işlemlerinin toplam #XU050 işlem hacmine oranı %17.2. Açığa satış işlem yoğunluğunda önceki güne göre düşüş gözlemliyoruz.  
Açığa satışa en çok konu olan ilk 5 şirket ise #THYAO, #YKBNK, #EREGL, #KRDMD ve #SISE oldu.",0,17,59723,True,"['BIST', 'açığasatış', 'XU050', 'THYAO', 'YKBNK', 'EREGL', 'KRDMD', 'SISE']",
2022-02-15 20:26:58+00:00,borsa_curve,Her piyasa düşüşünü robotlara bağlayan güruha şunu söylemek istiyorum.Aldığın hisseyi en az 3 yıl elinde tut bakalım seni hangi robot yenebiliyormuş görelim! #endeks #bist100 #bist #usdtry #eregl #ttkom #thyao #petkm #tuprs,1,6,2647,False,"['endeks', 'bist100', 'bist', 'usdtry', 'eregl', 'ttkom', 'thyao', 'petkm', 'tuprs']",
2022-02-15 20:23:26+00:00,brokerehouse,"#THYAO - Fitch tarafından şirketin kredi notunun teyit edildiği açıklandı✅ #PNLSN - Şirket paylarının halka arzı kapsamında halka arz sürecinde 8 kat talep topladığı açıklandı✅
#ZOREN - 1,2 milyar TL’ye kadar borçlanma aracı ihraç edilmesine karar verildiği açıklandı.",0,7,3529,False,"['THYAO', 'PNLSN', 'ZOREN']",
2022-02-15 15:02:22+00:00,asivemavi60,"#thyao güzel mi?
#tkine tkine gittik ama güzel kâr verdi. Son malları da sattım. 0.80den yüzde 30 civarı oldu. Asla YTD benim aklım bana zor yeter",4,37,28601,False,"['thyao', 'tkine']",
2022-02-15 14:59:32+00:00,success34212598,"#thyao
Alın thyao yu ve endeksinizi bir yerinize sokun.Hep aynı numara iki tane BIST 30 hissesi ile hacim yap iki tane de spek hisseyi tavanla...Borsa işi bitti benim için.Altın,dolar ve yurt dışı hisselerinden sepet yapıp geçecem.",0,0,49,False,['thyao'],
2022-02-15 14:57:23+00:00,marin350,Açıkcılar hesap kapatmak için #thyao saldırdılar.29.96,1,2,3446,False,['thyao'],
2022-02-15 14:55:25+00:00,zfrakyuz,#thyao uçtuğu sürece sıkıntı yok ✈️,0,0,119,False,['thyao'],
