date,user,tweet,rt,fav,followers,verified,hashtags,cashtags
2022-06-18 08:06:30+00:00,SerdarCihatAlan,"#EREGL DÜŞÜŞÜNDE GÖRÜLDÜ Kİ BORSADA YATIRIMCI DİYE BİR KİTLE YOK !

HERKES PANİK HALİNDE, ELLERİNDE OLMAYANLAR KÖTÜLÜYOR, ELİNDE OLANLAR DAHA DÜŞER Mİ PSİKOLOJİSİNDE EKRANIN BAŞINDA TIRNAKLARINI YİYORLAR.

YOK EFENDİM ÖNÜMÜZDEKİ YIL TEM VERMEYEBİLİRMİŞ...",1,30,10555,False,['EREGL'],
2022-06-18 08:00:13+00:00,fatih12107409,İŞİNİZE GELMEYİNCE BİZ AL DEMEDİK MİLLETE #SAHOL #ENJSA #brsan #EREGL AL DEMEDİNMİ YALANSA YALAN DE SONRADA ALA SAT TUT DEMİYORUM DİYOSUN SAHTEKAR #SERDARCİHATALAN DÜRÜST OL SÖZLERİNİN ARKASINDA DUR,0,2,119,False,"['SAHOL', 'ENJSA', 'brsan', 'EREGL', 'SERDARCİHATALAN']",
2022-06-18 07:54:17+00:00,fatih12107409,#serdarcihatalan SEN MİLLETE UZUN VADEYİ ANLATIYON ONDAN SONRA ARKADADAN #EREGL 35 TEN  SATTIM DİYORSUN AMA MİLLETE SÖYLMEDEN MAL SATIYORSUN AL DEMESİNİ BİLİYOSUN EGO TATMİN ETMEKTEN BAŞKA BİRŞEY BİLMİYORSUN AÇIK VE NET YALANCISIN BORSA DA MİLLETİ KANDIRMAKTAN VAZGEÇİN,0,0,119,False,"['serdarcihatalan', 'EREGL']",
2022-06-18 07:41:06+00:00,erdlkc,"Çok fazla #temettü avcılığı yapan yatırımcı olmaya başladı. O yüzden bu tarz yatırımı sindirememiş ama işin #show unda olanları eleyecek şekilde piyasa hazırlık yapıyor. 
#eregl örneğinde yaşıyoruz, yaşayacağız.
Kural-1: Finansal piyasalarda nereye yığılma olursa oradan uzaklaş.",0,3,287,False,"['temettü', 'show', 'eregl']",
2022-06-18 07:09:31+00:00,KanKemer,#EREGL düşüşünün olduğu şu günlerde ki 200 EMA ya da yaklaşmışken sevgili necmettin abimin (@Karavandaborsa) 2 ay önceki EMA stratejisini anlattığı videoyu hatırlamamak mümkün değil. 18:55-19:15 arasına dikkat. ‘’200 EMA her zaman herkese nasip olmaz.’’,0,0,16,False,['EREGL'],
2022-06-18 07:07:28+00:00,naifresul,"#EREGL’de (fon çıkışı ve de) düşüş devam ederse 24-26 arasında şirket geri alıma başlayabilir. Resesyon endişelerinin etkisi bence #hrc düşüşünden daha etkili…

İzleyelim bakalım, günler neler getirecek",0,11,1021,False,"['EREGL', 'hrc']",
2022-06-18 07:05:29+00:00,cohlso,"#eregl #froto vs şirketlerde ki satışlar tamamen ülke riski ile alakalı. Takasında yabancı oranı yüksek hisselerin hepsini aynı akıbet bekliyor.

Bu satışları hızla duvara çarpmak üzere olan bir araçtan can havliyle atlayanlar olarak görebilirsiniz.

Ülkemize yazık ettiler ☹️",0,3,255,False,"['eregl', 'froto']",
2022-06-18 07:03:48+00:00,fatih12107409,#serdarcihatalan SEN MİLLETE 33.34 LERDEN #EREGL ALDIRIP 35  SATTIM DİYORSUN NEDEN OZMAN 35 SATTIM TİWİTİ ATMADIN? ÇÜNKÜ MİLLETİ KANDIRIYORSUN AL DEMESİNİ BİLİYORSAN SAT DEMESİNİDE BİLECEKSİN GÜYA BORSA ÜSTADISIN VESBEYİ 7 LERDEN SATTIRDIN MİLLETE BEN SATMADIM KAĞIT 10 TL ÇIKTI,0,1,119,False,"['serdarcihatalan', 'EREGL']",
2022-06-18 05:56:17+00:00,Yatirim_Yolcusu,Yahu #eregl için ben demistimciler ile #asels kıyaslamalar bitmiyor. Bı kere temelci misiniz teknikci mısınız bilmem ama evvela adlı adinca haber takip etmelisiniz. #asels ihale bedellerinde projenin boyutunu büyütecek arttirimlar yapılıp sonra ödenmediği vs durumları var dendi,0,3,139,False,"['eregl', 'asels', 'asels']",
2022-06-18 04:21:51+00:00,HDTradER,"#EREGL 
Düşüş devam ederken
Dönüş sinyali
Dönüşü görmek
Yukarı #trend oluşumu
Fiyat hareketleri
28.84 kapanış
En yakın
29.10 Üstü kalıcılık
Ara
Yoksa 
27.50 beklerim
Olmadı
1.yer
26.60 denemesi 
Pozisyon
Tutmadı
25.30 beklerim
Olmadı
2.yer
23.60 denemesi
Pozisyon
Sistem
Strateji",1,32,12773,False,"['EREGL', 'trend']",
